Id,PID,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SalePrice,HouseAge,TotalArea,QualMetric,TotalBaths,PorchArea,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Somerst,Neighborhood_StoneBr,MSSubClass_30,MSSubClass_50,MSSubClass_60,mansion,SalePriceLog
1236,535150280,20,RL,71.0,9204,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,3.0,3,CBlock,3.0,3.0,1.0,4.0,25.0,3.0,872.0,247.0,1144.0,GasA,3.0,1,SBrkr,1144,0,0,1144,1.0,0.0,1,1,3,1,3.0,6,Typ,0,Detchd,1962.0,1.0,1.0,336.0,3.0,3.0,Y,0,88,0,0,0,0,0,8,2008,COD,124000,56,1735.392392,10.249402,2.5,88,0,0,1,0,0,0,0,0,0,0,0,0,11.728036844587175
2448,528344060,60,RL,78.0,12011,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,4.0,3,PConc,4.0,3.0,3.0,6.0,956.0,1.0,0.0,130.0,1086.0,GasA,5.0,1,SBrkr,1086,838,0,1924,1.0,0.0,2,1,3,1,4.0,7,Typ,1,Attchd,1998.0,2.0,2.0,592.0,3.0,3.0,Y,208,75,0,0,374,0,0,6,2006,WD ,280000,21,2409.073502,14.732812,3.5,657,0,0,0,1,0,0,0,0,0,0,1,0,12.542544882151386
60,528328100,60,RL,108.0,14774,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,4.0,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1393.0,1393.0,GasA,5.0,1,SBrkr,1422,1177,0,2599,0.0,0.0,2,1,4,1,4.0,10,Typ,1,BuiltIn,1999.0,3.0,3.0,779.0,3.0,3.0,Y,668,30,0,0,0,0,0,5,2010,WD ,333168,20,3194.2546169999996,15.533019,2.5,698,0,0,0,1,0,0,0,0,0,0,1,0,12.716402146247475
346,527105130,60,RL,,11792,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,188.0,4.0,3,PConc,4.0,3.0,4.0,6.0,850.0,1.0,0.0,158.0,1008.0,GasA,5.0,1,SBrkr,1008,1275,0,2283,0.0,0.0,2,1,4,1,4.0,9,Typ,1,BuiltIn,2003.0,3.0,3.0,632.0,3.0,3.0,Y,120,46,0,0,0,0,0,8,2009,WD ,270000,16,2636.264794,14.732812,2.5,166,0,0,0,0,0,0,0,0,0,0,1,0,12.506177237980511
678,535450200,50,RL,60.0,8064,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3,CBlock,3.0,3.0,3.0,3.0,621.0,1.0,0.0,174.0,795.0,GasA,4.0,0,SBrkr,765,368,0,1133,0.0,0.0,1,0,3,1,3.0,5,Typ,0,Detchd,1989.0,1.0,2.0,900.0,3.0,3.0,Y,0,0,0,0,231,0,0,12,2009,COD,128500,69,1874.9824290000001,11.049609,1.0,231,0,0,1,0,0,0,0,0,0,1,0,0,11.763684183317412
2481,531452080,120,RL,50.0,7175,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,Plywood,None,0.0,4.0,3,PConc,4.0,3.0,1.0,6.0,904.0,1.0,0.0,494.0,1398.0,GasA,4.0,1,SBrkr,1398,0,0,1398,1.0,0.0,2,0,2,1,4.0,5,Typ,0,Attchd,1990.0,2.0,2.0,542.0,3.0,3.0,Y,0,46,0,0,0,0,0,7,2006,WD ,172000,29,2206.142614,13.132398,3.0,46,0,0,0,0,0,0,0,0,0,0,0,0,12.05524975579559
2729,905300010,85,RL,72.0,10820,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5,7,1971,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,3.0,3,PConc,4.0,3.0,3.0,6.0,535.0,3.0,159.0,88.0,782.0,GasA,5.0,1,SBrkr,810,0,0,810,1.0,0.0,1,0,2,1,3.0,4,Typ,0,Detchd,1973.0,1.0,2.0,576.0,3.0,3.0,Y,0,0,0,0,0,0,0,6,2006,WD ,130000,48,1430.9756499999999,10.927709,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.77528972943772
453,528174060,120,RL,34.0,5381,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,4.0,3,PConc,4.0,3.0,3.0,5.0,900.0,1.0,0.0,406.0,1306.0,GasA,5.0,1,SBrkr,1306,0,0,1306,1.0,0.0,2,0,1,1,4.0,5,Typ,1,Attchd,2005.0,2.0,2.0,624.0,3.0,3.0,Y,170,63,0,0,0,0,0,8,2009,WD ,196000,14,2137.476158,13.132398,3.0,233,0,0,0,0,1,0,0,0,0,0,0,0,12.185869938212655
2234,910201020,45,RM,50.0,5000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,3,CBlock,3.0,3.0,3.0,4.0,116.0,1.0,0.0,604.0,720.0,GasA,1.0,0,FuseF,803,0,0,803,0.0,0.0,1,0,2,1,3.0,5,Typ,0,Detchd,1941.0,1.0,2.0,360.0,3.0,3.0,Y,0,0,244,0,0,0,0,12,2007,WD ,87000,78,1246.644714,10.249402,1.0,244,0,1,0,0,0,0,0,0,0,0,0,0,11.37366339763672
2007,903204030,50,RM,55.0,8674,Pave,Reg,HLS,AllPub,Inside,Gtl,BrkSide,RRNn,Artery,1Fam,1.5Fin,5,6,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,3,CBlock,2.0,3.0,1.0,3.0,910.0,1.0,0.0,0.0,910.0,GasA,3.0,1,SBrkr,910,525,0,1435,1.0,0.0,1,0,3,1,3.0,6,Typ,0,Detchd,1950.0,1.0,1.0,308.0,3.0,3.0,Y,0,33,0,0,0,0,0,3,2007,WD ,128250,69,1772.85444,9.571095,2.0,33,0,0,0,0,0,0,0,0,0,1,0,0,11.761736763033015
20,527302110,20,RL,85.0,13175,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1978,1988,Gable,CompShg,Plywood,Plywood,Stone,119.0,3.0,3,CBlock,4.0,3.0,1.0,5.0,790.0,3.0,163.0,589.0,1542.0,GasA,3.0,1,SBrkr,2073,0,0,2073,1.0,0.0,2,0,3,1,3.0,7,Min1,2,Attchd,1978.0,1.0,2.0,500.0,3.0,3.0,Y,349,0,0,0,0,0,0,2,2010,WD ,210000,41,2739.897124,11.727916,3.0,349,0,0,0,0,0,0,0,0,0,0,0,0,12.254862809699606
2217,909279080,50,RL,,11275,Pave,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1932,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,480.0,3.0,3,CBlock,3.0,3.0,2.0,3.0,297.0,2.0,557.0,0.0,854.0,GasA,3.0,1,SBrkr,1096,895,0,1991,0.0,0.0,1,1,3,1,3.0,7,Typ,1,Detchd,1977.0,1.0,2.0,432.0,3.0,2.0,Y,0,0,19,0,0,0,0,3,2007,WD ,220000,87,2205.821248,11.049609,1.5,19,0,0,0,0,0,0,0,0,0,1,0,0,12.301382825334498
232,905202090,20,RL,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,None,0.0,3.0,3,CBlock,4.0,3.0,1.0,4.0,442.0,1.0,0.0,625.0,1067.0,GasA,3.0,1,SBrkr,1067,0,0,1067,0.0,0.0,2,0,2,1,4.0,4,Min2,0,Attchd,1996.0,1.0,2.0,436.0,3.0,3.0,Y,290,0,0,0,0,0,0,2,2010,WD ,128000,69,1698.3202410000001,10.819837999999999,2.0,290,0,0,0,0,0,0,0,0,0,0,0,0,11.759785542901755
1982,902201090,50,RM,120.0,9000,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1900,2006,Gable,CompShg,Stucco,Stucco,None,0.0,3.0,3,BrkTil,3.0,2.0,1.0,4.0,130.0,1.0,0.0,550.0,680.0,GasA,5.0,1,SBrkr,680,494,0,1174,0.0,0.0,1,0,2,1,4.0,6,Typ,1,Detchd,2000.0,1.0,2.0,576.0,3.0,3.0,Y,116,26,40,0,0,0,0,6,2007,WD ,135000,119,1620.5471320000001,10.941737999999999,1.0,182,0,0,0,0,0,1,0,0,0,1,0,0,11.813030057420567
1570,914476450,20,RL,74.0,9990,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,3.0,3,PConc,4.0,3.0,1.0,5.0,1383.0,1.0,0.0,297.0,1680.0,GasA,4.0,1,SBrkr,1689,0,0,1689,1.0,0.0,2,0,3,1,3.0,6,Typ,1,Attchd,1991.0,1.0,2.0,432.0,3.0,3.0,Y,428,120,0,0,0,0,0,7,2008,WD ,228500,28,2514.8078219999998,10.127502,3.0,548,0,0,0,0,0,0,0,0,0,0,0,0,12.339291489316397
195,903226160,50,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,3,BrkTil,3.0,4.0,1.0,4.0,452.0,2.0,12.0,144.0,608.0,GasA,3.0,1,SBrkr,608,524,0,1132,1.0,0.0,1,0,2,1,3.0,5,Typ,0,Detchd,1939.0,1.0,1.0,240.0,3.0,3.0,Y,0,0,128,0,0,0,0,4,2010,WD ,134000,80,1327.498216,11.049609,2.0,128,0,0,0,0,0,0,0,0,0,1,0,0,11.805595078933049
2307,526302040,20,RL,85.0,10533,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1956,1956,Hip,CompShg,VinylSd,VinylSd,BrkFace,244.0,3.0,4,CBlock,3.0,3.0,1.0,3.0,773.0,1.0,0.0,235.0,1008.0,GasA,3.0,1,SBrkr,1024,0,0,1024,1.0,0.0,1,0,2,1,4.0,5,Typ,2,Attchd,1956.0,1.0,1.0,313.0,3.0,3.0,Y,0,0,0,0,280,0,0,8,2006,WD ,157500,63,1551.257822,11.741945,2.0,280,0,0,1,0,0,0,0,0,0,0,0,0,11.967180737247824
504,528387030,60,RL,,11692,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,372.0,4.0,3,PConc,4.0,3.0,1.0,6.0,624.0,1.0,0.0,549.0,1173.0,GasA,5.0,1,SBrkr,1215,1017,0,2232,1.0,0.0,2,1,3,1,4.0,8,Typ,1,Attchd,1993.0,2.0,2.0,623.0,3.0,3.0,Y,173,165,0,0,0,0,0,10,2009,WD ,263550,26,2698.636051,14.732812,3.5,338,0,0,0,1,0,0,0,0,0,0,1,0,12.481998382283352
1644,527301080,20,RL,,12546,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1981,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,310.0,4.0,4,CBlock,4.0,3.0,1.0,4.0,678.0,1.0,0.0,762.0,1440.0,GasA,5.0,1,SBrkr,1440,0,0,1440,0.0,0.0,2,0,3,1,4.0,7,Typ,1,Attchd,1981.0,3.0,2.0,467.0,3.0,3.0,Y,0,0,99,0,0,0,0,4,2007,WD ,182900,38,2213.06281,13.132398,2.0,99,0,0,0,0,0,0,0,0,0,0,0,0,12.116694834378958
939,909475300,20,RL,,21695,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260.0,4.0,4,CBlock,4.0,3.0,1.0,6.0,808.0,1.0,0.0,72.0,880.0,GasA,5.0,1,SBrkr,1680,0,0,1680,1.0,0.0,2,0,3,1,4.0,5,Typ,1,Attchd,1988.0,3.0,2.0,540.0,3.0,3.0,Y,292,44,0,182,0,0,0,12,2009,WD ,222000,31,2075.62364,13.132398,3.0,518,0,0,0,0,0,0,0,0,0,0,0,0,12.310432660854417
1591,923202137,20,RL,77.0,9278,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Feedr,Artery,1Fam,1Story,5,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1092.0,1092.0,GasA,5.0,1,SBrkr,1092,0,0,1092,0.0,0.0,1,0,2,1,3.0,5,Typ,0,,,,0.0,0.0,,,Y,0,52,0,0,0,0,0,2,2008,WD ,146000,12,1447.9515959999999,10.927709,1.0,52,0,0,0,0,0,0,0,0,0,0,0,0,11.891361900690473
2001,902404010,30,RM,90.0,8100,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3,BrkTil,3.0,3.0,1.0,3.0,338.0,1.0,0.0,1221.0,1559.0,GasA,4.0,1,SBrkr,1559,0,0,1559,1.0,0.0,1,0,2,1,3.0,5,Min2,0,Detchd,1948.0,1.0,2.0,812.0,3.0,3.0,Y,0,116,230,0,0,0,0,6,2007,COD,153500,71,2595.195557,10.249402,2.0,346,0,0,0,0,0,1,0,0,1,0,0,0,11.941455846009388
2379,528102010,20,RL,129.0,16737,Pave,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,66.0,4.0,3,PConc,5.0,3.0,3.0,6.0,1447.0,1.0,0.0,533.0,1980.0,GasA,5.0,1,SBrkr,1980,0,0,1980,1.0,0.0,2,0,3,1,5.0,8,Typ,1,Attchd,2004.0,3.0,3.0,770.0,3.0,3.0,Y,194,45,0,0,0,0,0,9,2006,WD ,315000,15,3126.11464,16.903662,3.0,239,0,0,0,0,1,0,0,0,0,0,0,0,12.66032791780777
1100,528315110,60,RL,80.0,9200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,473.0,4.0,3,PConc,4.0,3.0,1.0,6.0,986.0,1.0,0.0,484.0,1470.0,GasA,4.0,1,SBrkr,1470,1160,0,2630,1.0,0.0,2,1,4,1,4.0,8,Typ,1,Attchd,1998.0,3.0,3.0,696.0,3.0,3.0,Y,0,66,0,0,0,0,0,6,2008,WD ,315000,21,3210.31761,14.732812,3.5,66,0,0,0,1,0,0,0,0,0,0,1,0,12.66032791780777
1118,528431120,60,RL,73.0,9801,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,156.0,4.0,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1341.0,1341.0,GasA,5.0,1,SBrkr,1341,520,0,1861,0.0,0.0,3,0,3,1,4.0,7,Typ,1,BuiltIn,2007.0,2.0,3.0,851.0,3.0,3.0,Y,144,60,0,0,0,0,0,7,2008,WD ,257000,12,2693.9559130000002,14.732812,3.0,204,0,0,0,0,0,0,1,0,0,0,1,0,12.456831363877356
1593,923204040,85,RL,150.0,14137,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,4,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,98.0,3.0,3,CBlock,4.0,3.0,3.0,5.0,865.0,2.0,247.0,88.0,1200.0,GasA,4.0,1,SBrkr,1200,0,0,1200,1.0,0.0,1,0,3,1,3.0,6,Typ,0,2Types,1964.0,3.0,3.0,850.0,3.0,3.0,Y,0,119,0,0,171,0,0,11,2008,ConLD,173000,55,2143.8851,10.127502,2.0,290,0,0,0,0,0,0,0,0,0,0,0,0,12.061046873479915
2338,527226010,60,RL,,14762,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,None,0.0,3.0,3,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,4.0,1,SBrkr,1547,720,53,2320,0.0,0.0,2,0,2,1,3.0,7,Typ,1,Attchd,1979.0,1.0,2.0,672.0,3.0,3.0,P,120,144,0,0,0,0,0,5,2006,WD ,169000,71,2051.7072160000002,,2.0,264,0,0,0,0,0,0,0,0,0,0,1,0,12.037653993905211
458,528178010,20,RL,117.0,15262,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,470.0,4.0,3,PConc,5.0,3.0,4.0,6.0,1557.0,1.0,0.0,643.0,2200.0,GasA,5.0,1,SBrkr,2200,0,0,2200,1.0,0.0,2,1,3,1,5.0,8,Typ,1,Attchd,2003.0,3.0,3.0,685.0,3.0,3.0,Y,208,55,0,0,0,0,0,7,2009,WD ,382500,16,3362.5535499999996,16.103455,3.5,263,0,0,0,0,1,0,0,0,0,0,0,0,12.854483932248728
1454,907250020,20,RL,75.0,9742,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,281.0,4.0,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1777.0,1777.0,GasA,5.0,1,SBrkr,1795,0,0,1795,0.0,0.0,2,0,3,1,4.0,7,Typ,1,Attchd,2002.0,2.0,2.0,534.0,3.0,3.0,Y,171,159,0,0,0,0,0,9,2008,WD ,230000,17,2716.0271150000003,14.732812,2.0,330,0,0,0,0,0,0,0,0,0,0,0,0,12.345834587905333
641,535301170,20,RL,74.0,8532,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,3.0,3,CBlock,3.0,3.0,1.0,3.0,1213.0,1.0,0.0,84.0,1297.0,GasA,4.0,1,SBrkr,1297,0,0,1297,0.0,1.0,1,0,3,1,3.0,5,Typ,1,Attchd,1954.0,3.0,2.0,498.0,3.0,3.0,Y,0,0,0,0,0,0,0,10,2009,WD ,153000,65,2043.608471,10.249402,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,11.938193200374572
644,535303150,20,RL,79.0,10634,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,3,PConc,3.0,3.0,1.0,4.0,428.0,2.0,180.0,0.0,608.0,GasA,3.0,1,SBrkr,1319,0,0,1319,1.0,0.0,1,0,3,1,3.0,5,Min2,0,Attchd,1953.0,1.0,1.0,270.0,3.0,3.0,Y,66,0,0,0,0,0,0,11,2009,WD ,123000,66,1477.352422,10.249402,2.0,66,0,0,1,0,0,0,0,0,0,0,0,0,11.719939634354555
840,907131190,20,RL,65.0,14753,Pave,IR2,Low,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3,PConc,4.0,3.0,2.0,6.0,950.0,1.0,0.0,513.0,1463.0,GasA,5.0,1,SBrkr,1463,0,0,1463,1.0,0.0,2,0,3,1,3.0,5,Typ,0,Attchd,1998.0,3.0,2.0,539.0,3.0,3.0,Y,0,81,0,0,0,0,0,12,2009,WD ,207000,21,2290.379399,12.528123,3.0,81,0,0,0,0,0,0,0,0,0,0,0,0,12.240474072247506
1307,902207220,75,RM,87.0,18386,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,1880,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,3.0,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1470.0,1470.0,GasA,5.0,1,SBrkr,1675,1818,0,3493,0.0,0.0,3,0,3,1,4.0,10,Typ,1,Attchd,2003.0,1.0,3.0,870.0,3.0,3.0,Y,302,0,0,0,0,0,0,5,2008,WD ,295000,139,3925.008384,12.542151999999998,3.0,302,0,0,0,0,0,1,0,0,0,0,0,0,12.594730635321957
1809,531375140,20,RL,60.0,12450,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,126.0,4.0,3,PConc,4.0,3.0,1.0,6.0,729.0,1.0,0.0,365.0,1094.0,GasA,5.0,1,SBrkr,1094,0,0,1094,1.0,0.0,1,0,3,1,4.0,6,Typ,0,Detchd,2004.0,1.0,2.0,576.0,3.0,3.0,Y,0,0,0,0,0,0,0,5,2007,WD ,149000,16,1825.1590419999998,12.332191,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.911701584927597
56,528240070,60,RL,,7851,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,,4.0,3,PConc,4.0,3.0,1.0,6.0,625.0,1.0,0.0,235.0,860.0,GasA,5.0,1,SBrkr,860,1100,0,1960,1.0,0.0,2,1,4,1,4.0,8,Typ,2,BuiltIn,2002.0,3.0,2.0,440.0,3.0,3.0,Y,288,48,0,0,0,0,0,5,2010,WD ,216500,17,2193.1887800000004,13.132398,3.5,336,0,0,0,0,0,0,0,0,0,0,1,0,12.285345826424681
1905,534453080,20,RL,50.0,5175,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,5,8,1958,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3,CBlock,3.0,3.0,1.0,4.0,150.0,5.0,404.0,254.0,808.0,GasA,5.0,1,SBrkr,808,0,0,808,0.0,0.0,1,0,2,1,3.0,5,Typ,0,Detchd,1963.0,1.0,1.0,308.0,3.0,3.0,N,143,0,0,0,0,0,0,7,2007,COD,112000,61,1271.6612639999998,10.249402,1.0,143,0,0,0,0,0,0,0,0,0,0,0,0,11.626254150277232
2060,905105170,20,RL,,8398,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,323.0,3.0,4,CBlock,3.0,3.0,1.0,2.0,114.0,4.0,529.0,300.0,943.0,GasA,3.0,1,SBrkr,943,0,0,943,1.0,0.0,1,0,2,1,3.0,5,Typ,0,Detchd,1972.0,1.0,2.0,528.0,3.0,3.0,Y,132,0,0,0,0,0,0,6,2007,WD ,134500,52,1593.7256690000002,10.249402,2.0,132,0,0,0,0,0,0,0,0,0,0,0,0,11.809319478024031
1085,528228540,20,RL,53.0,3710,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,WdShing,Wd Shng,BrkFace,20.0,4.0,3,PConc,4.0,3.0,4.0,1.0,0.0,1.0,0.0,1146.0,1146.0,GasA,5.0,1,SBrkr,1246,0,0,1246,0.0,0.0,2,0,2,1,4.0,5,Typ,1,Attchd,2007.0,3.0,2.0,428.0,3.0,3.0,Y,100,24,0,0,0,0,0,3,2008,New,187687,12,1867.572958,13.932604999999999,2.0,124,0,0,0,0,0,0,0,0,0,0,0,0,12.142530960719474
305,911128180,50,C (all),60.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,4,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,698.0,698.0,GasA,3.0,1,FuseA,698,430,0,1128,0.0,0.0,1,0,2,1,3.0,6,Typ,0,Detchd,1980.0,2.0,2.0,528.0,3.0,3.0,Y,30,0,164,0,0,0,0,4,2010,COD,68400,99,1568.591074,9.449195,1.0,194,0,1,0,0,0,0,0,0,0,1,0,0,11.133128103610641
671,535403190,20,RL,62.0,8010,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,9,1958,2007,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4.0,4,CBlock,3.0,3.0,2.0,6.0,745.0,1.0,0.0,206.0,951.0,GasA,4.0,1,SBrkr,951,0,0,951,1.0,0.0,1,0,2,1,4.0,6,Typ,0,Detchd,1985.0,1.0,2.0,480.0,3.0,3.0,Y,0,0,42,0,0,0,450,9,2009,WD ,143500,61,1573.1204129999999,12.454090999999998,2.0,42,0,0,1,0,0,0,0,0,0,0,0,0,11.874090314181814
833,906402060,80,RL,,12800,Pave,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,145.0,4.0,3,PConc,4.0,3.0,4.0,6.0,1518.0,1.0,0.0,0.0,1518.0,GasA,4.0,1,SBrkr,1644,0,0,1644,1.0,1.0,2,0,2,1,4.0,5,Typ,1,Attchd,1989.0,3.0,2.0,569.0,3.0,3.0,Y,80,0,0,0,396,0,0,8,2009,WD ,275000,30,2470.642252,13.932604999999999,3.5,476,0,0,0,0,0,0,0,0,0,0,0,0,12.524526376648708
